"Model","Method","MethodUsed","ICContractVersion","N","ResponseRows","WeightedResponseTotal","Persons","Npar","Facets","FacetInteractions","InteractionParameters","InteractionCells","InteractionSparseCells","Categories","LogLik","Deviance","WeightPolicy","ICEligible","ICSelectable","ICStatus","ICSampleSize","ICSampleSizeBasis","AIC","BIC","SABIC","SABICSelectable","AICFormula","BICFormula","SABICFormula","IntegrationEvaluationId","ICQuadraturePoints","ICIntegrationTier","ICIntegrationStatus","ICIntegrationSelectable","LegacyAIC","LegacyBIC","LegacyICSampleSize","LegacyICSampleSizeBasis","Converged","ReadinessContractVersion","FitReadiness","InferenceReady","InputState","EstimabilityState","CategoryState","BoundaryState","NumericalState","ReadinessReasonCodes","ReadinessAuditProvenance","BoundaryReasonCodes","Iterations","IterationsBasis","MMLEngineRequested","MMLEngineUsed","MMLEngineDetail","EMIterations","EMConverged","EMRelativeChange","OptimizerMethod","OptimizerInitialMethod","OptimizerPolished","OptimizerPolishSucceeded","OptimizerPolishStages","RequestedReltol","EffectiveReltol","OptimizerFactr","OptimizerPgtol","InitialTerminalGradientSupNorm","ConvergenceCode","ConvergenceBasis","ConvergenceStatus","ConvergenceReason","ConvergenceSeverity","ConvergenceMessage","ConvergenceDetail","ReviewableWarning","GradientReviewTolerance","FunctionEvaluations","GradientEvaluations","TerminalGradientSupNorm","TerminalGradientRMS","FacetSampleSizeFlag","FacetMinLevelN","FacetSparseCount","ExtremeHighN","ExtremeLowN"
"RSM","MML","MML","mfrmr_ic_person_v2",282,282,282,48,9,2,0,0,0,0,4,-347.239803707285,694.479607414569,"unweighted",TRUE,TRUE,"ok",48,"person_count",712.479607414569,729.32041651274,701.085329990291,TRUE,"aic_deviance_plus_2k","bic_person_count","sclove_n_plus_2_over_24","mfrmr_ghq_normal_v1:q=31",31,"standard_start","selection_start",TRUE,712.479607414569,745.256771053012,282,"row_count",TRUE,"mfrmr-readiness-0.2.3-v3","ready",TRUE,"pass","identified","adequate","finite","ready","","fit_readiness_builder_v1;contract=mfrmr-readiness-0.2.3-v3;method=MML;model=RSM;scale=single_observed_scale","",28,"function_evaluations","direct","direct","Direct marginal likelihood optimization.",,,,"L-BFGS-B","L-BFGS-B",TRUE,TRUE,2,1e-09,1e-13,450.35996273705,1.49011611938477e-08,0.000693846262430853,0,"optimizer_gradient","converged","tolerance_met","pass","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH","Optimizer returned convergence code 0.",FALSE,1e-04,28,28,1.58249274520017e-05,8.46761078292423e-06,"standard",38,0,0,0
